quote_date,expiry,strike,underlying_price,c_bid,c_ask,c_iv,p_bid,p_ask,p_iv,combined_futures,log_moneyness,dte,total_variance
2026-03-06,2026-03-09,6815.0,6740.02,13.4,13.9,0.166924224395752,92.9,95.4,0.2001804225921631,6734.5,0.011882497091763543,3,0.00027691607227422284
2026-03-06,2026-03-09,6820.0,6740.02,11.9,12.4,0.1647803859710693,96.5,99.1,0.2002185691833495,6734.35,0.012638177415169052,3,0.0002737484327338714
2026-03-06,2026-03-09,6825.0,6740.02,10.6,11.1,0.1632011170959473,100.0,102.7,0.1994022321319579,6734.5,0.013348773014290894,3,0.00027016682644786475
2026-03-06,2026-03-09,6830.0,6740.02,9.3,9.8,0.1610496493530273,103.8,106.4,0.1987384814453124,6734.45,0.014088530009686287,3,0.00026598801177403394
2026-03-06,2026-03-09,6835.0,6740.02,8.3,8.7,0.1595466736602783,107.6,110.2,0.1982425757598876,6734.6,0.014798053317107061,3,0.0002630407130150253
2026-03-06,2026-03-09,6840.0,6740.02,7.2,7.6,0.1574333525085449,111.5,114.2,0.1985172312164306,6734.55,0.015536739149129208,3,0.0002603441466866112
2026-03-06,2026-03-09,6845.0,6740.02,6.3,6.6,0.155358177947998,115.6,118.1,0.1978839978027343,6734.6,0.01626004188160656,3,0.00025639733163516004
2026-03-06,2026-03-09,6850.0,6740.02,5.4,5.8,0.1541374870300293,119.7,122.3,0.1986927055358886,6734.6,0.01699023541532814,3,0.0002557996125741837
2026-03-06,2026-03-09,6855.0,6740.02,4.6,5.0,0.1522911920166015,124.0,126.5,0.1992191284942626,6734.55,0.01772732052894767,3,0.0002538893947102405
2026-03-06,2026-03-09,6860.0,6740.02,4.0,4.3,0.1506280006408691,128.3,130.8,0.2001117587280273,6734.6,0.018449024878988248,3,0.00025277749068935203
2026-03-06,2026-03-09,6865.0,6740.02,3.3,3.7,0.1492394647216797,132.6,135.2,0.2013934841918945,6734.6,0.01917762236112863,3,0.00025262355793937493
2026-03-06,2026-03-09,6870.0,6740.02,2.85,3.1,0.1471185142517089,137.0,139.8,0.2038501246643066,6734.575,0.019909401555300004,3,0.00025310750445731595
2026-03-06,2026-03-09,6875.0,6740.02,2.4,2.65,0.1459741165161132,141.6,144.2,0.2047198669433593,6734.625,0.020629514527761784,3,0.0002527115137698755
2026-03-06,2026-03-09,6880.0,6740.02,2.0,2.2,0.1440820455932617,146.2,148.9,0.2075579733276367,6734.55,0.021367659459922354,3,0.000254076786794568
2026-03-06,2026-03-09,6885.0,6740.02,1.65,1.85,0.1428308374023437,150.9,153.5,0.2095110787963867,6734.55,0.02209413969528825,3,0.00025509210803546534
2026-03-06,2026-03-09,6890.0,6740.02,1.45,1.6,0.1425561819458007,153.2,160.9,0.2320023089599609,6734.475,0.022831229203804187,3,0.00028827547214301674
2026-03-06,2026-03-09,6895.0,6740.02,1.2,1.3,0.1407251455688477,157.7,165.6,0.2349472257995605,6734.6,0.02353809438645947,3,0.0002899925971429381
2026-03-06,2026-03-09,6900.0,6740.02,0.95,1.1,0.1401453173828125,165.1,167.7,0.2176591906738281,6734.625,0.024259282578340615,3,0.00026306314928559155
2026-03-06,2026-03-09,6905.0,6740.02,0.75,0.9,0.1388635919189453,170.1,172.6,0.2215501429748534,6734.475,0.025005931039492522,3,0.00026691382253444667
2026-03-06,2026-03-09,6910.0,6740.02,0.65,0.8,0.139657041015625,174.9,177.5,0.225395319366455,6734.525,0.025722357501657002,3,0.0002738285462065644
2026-03-06,2026-03-09,6915.0,6740.02,0.5,0.65,0.1384363500976562,173.3,188.7,0.2769542520141601,6734.575,0.02643826043776354,3,0.0003545534636770217
2026-03-06,2026-03-09,6920.0,6740.02,0.4,0.55,0.1382532464599609,178.6,193.4,0.280005979309082,6734.475,0.02717591380781538,3,0.0003594673560429846
2026-03-06,2026-03-09,6925.0,6740.02,0.3,0.45,0.1374597973632813,183.5,198.3,0.2843852079772949,6734.475,0.02789819625163927,3,0.00036565727780299466
2026-03-06,2026-03-09,6930.0,6740.02,0.35,0.4,0.1383142810058593,188.1,203.5,0.2908396112060546,6734.575,0.02860510852285386,3,0.0003784378010971952
2026-03-06,2026-03-09,6935.0,6740.02,0.25,0.35,0.1389246264648437,193.4,208.2,0.2937082348632812,6734.5,0.02933748571006236,3,0.00038459834116635715
2026-03-06,2026-03-09,6940.0,6740.02,0.2,0.3,0.1391687646484375,198.3,213.4,0.3001321208190917,6734.4,0.030073055484544076,3,0.00039654507117648326
2026-03-06,2026-03-09,6945.0,6740.02,0.1,0.25,0.1389246264648437,203.4,219.2,0.3108589422607422,6733.875,0.030871218158272564,3,0.0004156957370455969
2026-03-06,2026-03-09,6950.0,6740.02,0.1,0.25,0.1418542846679687,214.4,217.0,0.2571790591430664,6734.475,0.031501803754937927,3,0.00032718001946510075
2026-03-06,2026-03-09,6955.0,6740.02,0.1,0.15,0.1363611755371093,219.3,221.9,0.2606275109863281,6734.525,0.032213545097484794,3,0.0003238356518375425
2026-03-06,2026-03-09,6960.0,6740.02,0.05,0.15,0.1391687646484375,214.1,237.5,0.3488834643554687,6734.3,0.03296560455521914,3,0.000489441736100715
2026-03-06,2026-03-09,6965.0,6740.02,0.05,0.1,0.135750830078125,219.1,242.2,0.3519351916503905,6734.425,0.03366517592128762,3,0.0004887075118959988
2026-03-06,2026-03-09,6970.0,6740.02,0.05,0.1,0.1384363500976562,224.2,247.3,0.3576876976013183,6734.325,0.03439764264988659,3,0.0005057652137778376
2026-03-06,2026-03-09,6975.0,6740.02,0.05,0.1,0.1411218701171875,229.1,252.3,0.3627230476379394,6734.375,0.035107320963353415,3,0.0005216295229061723
2026-03-06,2026-03-09,6980.0,6740.02,0.1,0.15,0.1501549829101562,234.1,257.6,0.3698335722351074,6734.275,0.035838759328390465,3,0.000555591981127518
2026-03-06,2026-03-09,6985.0,6740.02,0.0,0.15,0.1528405029296875,239.1,262.6,0.3748384049987792,6734.225,0.03656225999481602,3,0.0005721473216559847
2026-03-06,2026-03-09,6990.0,6740.02,0.05,0.1,0.1489342919921875,244.2,267.3,0.3777070286560058,6734.325,0.03726297412317296,3,0.0005698994807138487
2026-03-06,2026-03-09,6995.0,6740.02,0.0,0.05,0.141610146484375,249.2,272.6,0.3848022946166991,6734.125,0.03800772503228059,3,0.0005694042290671065
2026-03-06,2026-03-09,7020.0,6740.02,0.0,0.1,0.1645591357421875,274.2,297.6,0.4093229234313965,6734.15,0.04157162252464657,3,0.0006767272969342048
2026-03-06,2026-03-09,7025.0,6740.02,0.0,0.1,0.1672446557617187,279.2,302.6,0.4141599111938476,6734.15,0.04228361970673646,3,0.0006945848023495676
2026-03-06,2026-03-09,7030.0,6740.02,0.0,0.1,0.16993017578125,284.2,306.9,0.4137479280090332,6734.5,0.04294313776584106,3,0.0007000276620086723
2026-03-06,2026-03-09,7045.0,6740.02,0.0,0.1,0.1774984594726562,299.1,321.9,0.428014753112793,6734.55,0.04506715286531362,3,0.0007533827067442836
2026-03-06,2026-03-09,7060.0,6740.02,0.0,0.1,0.1850667431640624,314.1,337.2,0.4444788218688965,6734.4,0.047216332470981684,3,0.0008143718187383577
2026-03-06,2026-03-09,7070.0,6740.02,0.0,0.1,0.190437783203125,324.1,347.1,0.453054175567627,6734.45,0.0486243363354689,3,0.0008508532212382583
2026-03-06,2026-03-09,7075.0,6740.02,0.0,0.1,0.1928791650390625,329.1,352.1,0.4577080596923829,6734.45,0.04933129995628875,3,0.0008697200075008853
2026-03-06,2026-03-09,7080.0,6740.02,0.0,0.1,0.195320546875,334.1,357.1,0.4623314265441895,6734.45,0.05003776413261596,3,0.0008887112016619608
2026-03-06,2026-03-09,7100.0,6740.02,0.0,0.05,0.1928791650390625,349.8,379.4,0.4989979299926758,6735.425,0.05271387298358592,3,0.0009836176328004596
2026-03-06,2026-03-09,7125.0,6740.02,0.0,0.05,0.2045977978515624,374.8,404.4,0.5221300228881834,6735.425,0.05622881509103034,3,0.0010852054632270003
2026-03-06,2026-03-09,7130.0,6740.02,0.0,0.1,0.2202226416015624,379.8,409.4,0.5267228724670412,6735.45,0.056926611651143544,3,0.0011464265773709805
2026-03-06,2026-03-09,7150.0,6740.02,0.0,0.05,0.2163164306640624,400.9,427.5,0.529148995666504,6735.825,0.05967205991334805,3,0.001141887743536054
2026-03-06,2026-03-09,7175.0,6740.02,0.0,0.05,0.2280350634765625,425.9,452.5,0.5512435012817384,6735.825,0.06316246485311658,3,0.00124782550991457
2026-03-06,2026-03-09,7275.0,6740.02,0.0,0.05,0.273444765625,525.9,553.2,0.6434514414978028,6735.475,0.07705547858489446,3,0.001727462988978455
2026-03-06,2026-03-10,5500.0,6740.02,1224.2,1248.0,1.0402880017089848,0.3,0.45,0.70117486328125,6735.725,-0.20267735845254353,4,0.005387903439972379
2026-03-06,2026-03-10,6000.0,6740.02,725.5,749.3,0.6737398348999025,1.45,1.75,0.5031787963867188,6735.8,-0.11567711605977642,4,0.002774672889130817
2026-03-06,2026-03-10,6100.0,6740.02,626.1,649.9,0.6033975207519533,1.95,2.3,0.4644828942871094,6735.875,-0.09915894858145073,4,0.003124297481709592
2026-03-06,2026-03-10,6200.0,6740.02,526.8,550.6,0.5321702056884765,2.65,3.1,0.418951123046875,6735.825,-0.08289100474152229,4,0.0024784432382884947
2026-03-06,2026-03-10,6225.0,6740.02,502.1,525.9,0.5153246710205077,2.9,3.3,0.4063169720458984,6735.9,-0.07887798887335641,4,0.002327187173244232
2026-03-06,2026-03-10,6400.0,6740.02,330.8,354.7,0.4027922270202637,6.7,7.3,0.3368749174499512,6735.75,-0.051131171871405534,4,0.001498924615366361
2026-03-06,2026-03-10,6500.0,6740.02,237.1,260.0,0.3462589788818359,12.9,13.6,0.3056557472229004,6735.3,-0.0355601753985509,4,0.001164363863321132
2026-03-06,2026-03-10,6600.0,6740.02,154.0,168.9,0.2878412891387938,25.9,26.7,0.2778087356567382,6735.15,-0.020270432296858498,4,0.0008766026042498247
2026-03-06,2026-03-10,6610.0,6740.02,150.5,155.0,0.2586133709716797,27.7,28.6,0.2752071381378174,6734.6,-0.018674762995210845,4,0.0007807242080710209
2026-03-06,2026-03-10,6620.0,6740.02,142.5,147.0,0.2564237566375732,29.7,30.6,0.2724758422088622,6734.6,-0.017163046909888856,4,0.0007663966730408773
2026-03-06,2026-03-10,6625.0,6740.02,138.5,143.0,0.255088625946045,30.7,31.6,0.2708965733337402,6734.6,-0.016408044986519817,4,0.0007579737804421789
2026-03-06,2026-03-10,6650.0,6740.02,120.9,122.0,0.2420424917602539,36.5,37.4,0.2641293680572509,6734.5,-0.012626713388969703,4,0.000701945073071539
2026-03-06,2026-03-10,6660.0,6740.02,113.5,114.5,0.2395324460601806,39.0,40.0,0.2614514773559571,6734.5,-0.011124083504434739,4,0.0006876298397847303
2026-03-06,2026-03-10,6670.0,6740.02,106.2,107.3,0.2375030474090576,41.8,42.7,0.2585218191528321,6734.5,-0.009623708129200189,4,0.0006740840225965492
2026-03-06,2026-03-10,6675.0,6740.02,102.6,103.7,0.2362060633087158,43.2,44.2,0.2573774214172363,6734.45,-0.00886693928669924,4,0.000667464812038943
2026-03-06,2026-03-10,6680.0,6740.02,99.1,100.2,0.2350998121643066,44.7,45.7,0.2560651786804199,6734.45,-0.00811815602445808,4,0.0006609398581684939
2026-03-06,2026-03-10,6700.0,6740.02,85.5,86.5,0.2299042464447021,51.0,52.1,0.2505262936401367,6734.45,-0.005128617176092049,4,0.0006323657639622188
2026-03-06,2026-03-10,6710.0,6740.02,78.9,80.0,0.2274018300628662,54.4,55.5,0.2474059024810791,6734.5,-0.0036446170731420195,4,0.0006176503640644458
2026-03-06,2026-03-10,6715.0,6740.02,75.7,76.8,0.2260285527801513,56.2,57.3,0.245925814743042,6734.5,-0.002899738081531619,4,0.0006102491096553902
2026-03-06,2026-03-10,6720.0,6740.02,72.6,73.7,0.2248002325439452,58.1,59.2,0.2446135720062256,6734.5,-0.002155413521674301,4,0.0006036967668555231
2026-03-06,2026-03-10,6725.0,6740.02,69.5,70.6,0.2233582913970947,60.0,61.1,0.2431029669952392,6734.5,-0.0014116425688297447,4,0.0005961263166601635
2026-03-06,2026-03-10,6730.0,6740.02,66.4,67.5,0.2217027293395995,61.9,63.0,0.241393999710083,6734.5,-0.000668424400096072,4,0.0005875577546753835
2026-03-06,2026-03-10,6740.0,6740.02,60.5,61.6,0.2187959590911865,66.0,67.1,0.2384338242340087,6734.5,0.0008163568674831253,4,0.0005727645883824792
2026-03-06,2026-03-10,6745.0,6740.02,57.6,58.7,0.2171785436248779,68.1,69.2,0.2368164087677002,6734.5,0.0015579216029867028,4,0.000564688813145039
2026-03-06,2026-03-10,6750.0,6740.02,54.8,55.8,0.2153322486114502,70.3,71.4,0.2353515796661376,6734.45,0.002306361311426003,4,0.0005564819536190199
2026-03-06,2026-03-10,6755.0,6740.02,52.0,53.0,0.213600393371582,72.5,73.6,0.233657871017456,6734.45,0.0030468278391496467,4,0.0005480546714090263
2026-03-06,2026-03-10,6765.0,6740.02,46.6,47.7,0.2104685582351684,77.1,78.2,0.2303238589477539,6734.5,0.004518693566018797,4,0.0005323231645094887
2026-03-06,2026-03-10,6770.0,6740.02,44.1,45.1,0.2087023710632323,79.5,80.6,0.2286682968902587,6734.55,0.005250094438853672,4,0.000524090688181049
2026-03-06,2026-03-10,6775.0,6740.02,41.6,42.5,0.2066729724121093,82.0,83.1,0.2271424332427978,6734.5,0.005995798709032111,4,0.0005156049484480317
2026-03-06,2026-03-10,6780.0,6740.02,39.1,40.0,0.2047351255798339,84.5,85.6,0.2253724314117431,6734.5,0.006733533895571755,4,0.0005068287961130484
2026-03-06,2026-03-10,6785.0,6740.02,36.7,37.6,0.2028888305664062,87.0,88.2,0.2237244986724853,6734.55,0.007463300801502573,4,0.0004986272128336736
2026-03-06,2026-03-10,6790.0,6740.02,34.4,35.3,0.2011340873718261,89.7,90.9,0.222191005706787,6734.55,0.00819994908527489,4,0.0004909702313151136
2026-03-06,2026-03-10,6800.0,6740.02,30.0,30.8,0.1971058073425293,95.3,96.4,0.218734924545288,6734.55,0.009671619696730966,4,0.00047376305286848106
2026-03-06,2026-03-10,6805.0,6740.02,27.8,28.7,0.1952061071014404,98.1,99.3,0.2171785436248779,6734.55,0.010406643618099365,4,0.0004659208223415549
2026-03-06,2026-03-10,6810.0,6740.02,25.8,26.7,0.1933827000427246,100.1,103.7,0.2212144529724121,6734.35,0.011170825721219472,4,0.00047093369668015523
2026-03-06,2026-03-10,6815.0,6740.02,23.9,24.7,0.1912312322998047,103.1,106.7,0.2195894081878661,6734.4,0.011897346114326959,4,0.0004623934209608221
2026-03-06,2026-03-10,6820.0,6740.02,22.0,22.8,0.1891407991027832,100.7,116.1,0.2431640015411376,6734.0,0.012690151116487997,4,0.0005120203853692606
2026-03-06,2026-03-10,6825.0,6740.02,20.2,21.0,0.1871114004516602,109.4,113.2,0.2175371215820312,6734.3,0.013378471279914464,4,0.0004486039079015092
2026-03-06,2026-03-10,6830.0,6740.02,18.5,19.3,0.1851582949829101,112.7,116.5,0.2163164306640624,6734.3,0.014110803791589552,4,0.0004415943981734571
2026-03-06,2026-03-10,6835.0,6740.02,16.8,17.6,0.1828160942840576,108.5,124.4,0.2341995526123046,6735.75,0.014627307938881097,4,0.00047644397193531896
2026-03-06,2026-03-10,6840.0,6740.02,15.3,16.1,0.1810003165435791,112.0,127.8,0.2332535171508789,6735.8,0.015351146346627572,4,0.00047015407871385116
2026-03-06,2026-03-10,6845.0,6740.02,13.8,14.6,0.1787801849365234,115.5,131.3,0.2324829560089111,6735.8,0.016081873452580726,4,0.0004633900578090529
2026-03-06,2026-03-10,6850.0,6740.02,12.5,13.2,0.1766363465118408,126.4,130.1,0.2102968985748291,6734.6,0.01699023541532814,4,0.00041018448261178356
2026-03-06,2026-03-10,6855.0,6740.02,11.1,11.9,0.1745611719512939,122.8,138.6,0.2315445498657226,6735.8,0.017541727726446306,4,0.0004518407049110137
2026-03-06,2026-03-10,6860.0,6740.02,10.2,10.7,0.172585178527832,126.5,142.4,0.2314148514556885,6736.0,0.01824116479776826,4,0.00044716718966215187
2026-03-06,2026-03-10,6865.0,6740.02,9.0,9.6,0.1707236248779297,130.4,146.2,0.2310639028167725,6736.0,0.01896976227990879,4,0.000442282787427455
2026-03-06,2026-03-10,6870.0,6740.02,8.0,8.5,0.1683737948608398,134.3,150.2,0.2314377394104004,6736.0,0.019697829294232406,4,0.0004379431861269126
2026-03-06,2026-03-10,6875.0,6740.02,7.0,7.6,0.1668021553039551,145.7,149.4,0.2070849555969238,6734.75,0.020610953904124332,4,0.00038299060739124965
2026-03-06,2026-03-10,6880.0,6740.02,6.2,6.7,0.1647422393798828,150.0,153.5,0.2068942226409912,6734.7,0.021345386504857167,4,0.0003783935887764178
2026-03-06,2026-03-10,6885.0,6740.02,5.4,5.9,0.1628806857299805,146.7,162.5,0.2329101978302002,6736.05,0.021871432465291097,4,0.0004291792424913657
2026-03-06,2026-03-10,6890.0,6740.02,4.6,5.2,0.1612785289001465,158.5,162.1,0.208092025604248,6734.6,0.022812668166761453,4,0.0003737934425613256
2026-03-06,2026-03-10,6895.0,6740.02,4.0,4.5,0.1591423197937012,155.3,171.1,0.235084553527832,6736.05,0.0233228115299381,4,0.00042579404835307443
2026-03-06,2026-03-10,6900.0,6740.02,3.4,3.9,0.1572960247802734,159.7,175.5,0.236488348083496,6736.05,0.02404771188788668,4,0.00042483871866222524
2026-03-06,2026-03-10,6905.0,6740.02,2.95,3.4,0.1558922302246093,164.2,180.0,0.2383117551422119,6736.075,0.024768375778939127,4,0.0004257446084358493
2026-03-06,2026-03-10,6910.0,6740.02,2.5,2.9,0.1539086074829102,168.7,184.6,0.2406005506134033,6736.05,0.02549593806425133,4,0.0004264040433475673
2026-03-06,2026-03-10,6915.0,6740.02,2.15,2.5,0.1524742956542969,173.3,189.2,0.2427901649475097,6736.075,0.0262155540344052,4,0.00042803833921873193
2026-03-06,2026-03-10,6920.0,6740.02,1.8,2.15,0.1511620529174805,178.0,193.8,0.2448958567810059,6736.075,0.026938358547261853,4,0.00042975854201297105
2026-03-06,2026-03-10,6925.0,6740.02,1.5,1.85,0.1500023965454102,190.2,193.9,0.2175218629455566,6734.625,0.027875923048529025,4,0.0003700659762037904
2026-03-06,2026-03-10,6930.0,6740.02,1.25,1.55,0.1482629119873047,187.4,203.2,0.2500380172729491,6736.1,0.028378690766280305,4,0.00043464008287556635
2026-03-06,2026-03-10,6935.0,6740.02,1.05,1.35,0.1477136010742187,192.2,208.0,0.2531278911590576,6736.1,0.02909993133126351,4,0.00044020247094739637
2026-03-06,2026-03-10,6940.0,6740.02,0.85,1.15,0.1467065310668945,197.0,212.8,0.2561567304992676,6736.1,0.02982065208318167,4,0.0004446542671773314
2026-03-06,2026-03-10,6945.0,6740.02,0.7,1.0,0.1463098065185546,200.2,224.0,0.2972329798889159,6733.75,0.030889781193700557,4,0.0005389868585591862
2026-03-06,2026-03-10,6950.0,6740.02,0.6,0.9,0.1467370483398437,214.3,217.8,0.2292404957580566,6734.7,0.03146839413630553,4,0.0003872852429202427
2026-03-06,2026-03-10,6955.0,6740.02,0.5,0.75,0.145516357421875,209.0,231.5,0.2918466812133787,6735.375,0.032087337775807766,4,0.0005240724042856505
2026-03-06,2026-03-10,6960.0,6740.02,0.4,0.65,0.1452111846923828,212.6,236.4,0.2956384523773193,6736.025,0.03270948601176483,4,0.0005324613767246248
2026-03-06,2026-03-10,6965.0,6740.02,0.35,0.6,0.1462487719726562,219.1,241.3,0.2993997062683105,6735.275,0.03353896672566675,4,0.0005441166196122995
2026-03-06,2026-03-10,6970.0,6740.02,0.25,0.5,0.1452722192382812,222.4,246.2,0.3031304428863525,6736.075,0.03413781369011628,4,0.0005508628695902971
2026-03-06,2026-03-10,6975.0,6740.02,0.2,0.45,0.1458215301513671,227.4,251.2,0.3074486370086668,6736.025,0.034862339372865744,4,0.0005628872450336577
2026-03-06,2026-03-10,6980.0,6740.02,0.15,0.4,0.1461267028808593,233.9,256.1,0.3111183390808105,6735.275,0.03569027626817882,4,0.000572802817530217
2026-03-06,2026-03-10,6985.0,6740.02,0.15,0.35,0.1462487719726562,237.3,261.1,0.3153907572937011,6736.05,0.036291292993598,4,0.0005838659040582574
2026-03-06,2026-03-10,6990.0,6740.02,0.1,0.35,0.1488122229003906,242.3,266.1,0.319647916870117,6736.025,0.03701056791115539,4,0.0006012463083665849
2026-03-06,2026-03-10,6995.0,6740.02,0.1,0.3,0.148446015625,247.2,271.1,0.3238898178100585,6736.05,0.03772190840211739,4,0.0006112359987583323
2026-03-06,2026-03-10,7000.0,6740.02,0.05,0.3,0.1510094665527344,252.2,276.0,0.3274603387451171,6736.075,0.038432737972997004,4,0.0006272146700870245
2026-03-06,2026-03-10,7010.0,6740.02,0.05,0.25,0.1525963647460937,262.2,286.0,0.3358373301696777,6736.05,0.03986400133117167,4,0.0006536095187097885
2026-03-06,2026-03-10,7020.0,6740.02,0.05,0.25,0.1574791284179687,272.2,296.0,0.3441380284118652,6736.05,0.041289518322392735,4,0.0006893692384275236
2026-03-06,2026-03-10,7025.0,6740.02,0.05,0.25,0.1599205102539062,278.8,301.0,0.3482731188964844,6735.25,0.04212028652152451,4,0.0007075637389288896
2026-03-06,2026-03-10,7030.0,6740.02,0.0,0.15,0.153328779296875,282.2,306.0,0.3523776921081542,6735.975,0.042724140290860385,4,0.0007006548910162345
