QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,COMBINED_FORWARD,LOG_MONEYNESS,TOTAL_VARIANCE
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.45882,0.11339,0.0496,-1.21064,0.00344, 0.279430, ,1.11,41 x 38,1.12,1.29,240.0,2.06,2.15,16 x 50,2.11,-0.52879,0.08329,0.05032,-1.71589,-0.00307, 0.380830, ,0.2,0.001,239.1,0.0037570488777123,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.37407,0.09,0.04764,-1.08045,0.00278, 0.335390, ,1.07,40 x 43,1.0,1.15,241.0,2.82,3.01,5 x 1,2.83,-0.59719,0.07192,0.04892,-1.52542,-0.00408, 0.428540, ,1.2,0.005,239.1,0.0079150590263758,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.27511,0.08498,0.04143,-0.65989,0.00201, 0.313650, ,0.7,10 x 1,0.61,0.72,242.0,2.44,3.06,13 x 12,2.5,-0.78534,0.09696,0.03627,-0.3597,-0.00482, 0.237220, ,2.2,0.009,239.1,0.0120558516924073,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.2037,0.07035,0.03584,-0.45555,0.00107, 0.320270, ,0.43,81 x 100,0.36,0.55,243.0,3.82,4.51,14 x 50,4.48,-0.74216,0.06313,0.0405,-0.77519,-0.00466, 0.404550, ,3.2,0.014,239.1,0.0161795688762694,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.15852,0.05613,0.03049,-0.35514,0.00144, 0.343870, ,0.35,1 x 5,0.35,0.36,244.0,4.08,5.4,1 x 2,5.2,-0.84002,0.05478,0.03083,-0.35023,-0.00415, 0.342650, ,4.2,0.018,239.1,0.0202863508289227,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.10012,0.04249,0.02248,-0.19497,0.00022, 0.330250, ,0.24,3 x 3,0.15,0.24,245.0,5.7,6.28,50 x 11,6.25,-0.81005,0.0447,0.03362,-0.60544,-0.00509, 0.474620, ,5.2,0.022,239.1,0.0243763360804479,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.08324,0.03379,0.01893,-0.17049,0.00024, 0.360330, ,0.15,69 x 5,0.14,0.2,246.0,7.09,7.47,11 x 26,7.1,-0.78946,0.0371,0.03635,-0.8906,-0.00427, 0.609890, ,6.2,0.026,239.1,0.0284496614680838,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.04592,0.02236,0.0123,-0.08067,0.00022, 0.342280, ,0.1,1 x 10,0.06,0.1,247.0,7.95,8.32,11 x 33,7.9,-0.8191,0.0329,0.03268,-0.74515,-0.00486, 0.622110, ,7.2,0.03,239.1,0.032506462163698,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.03641,0.01743,0.00952,-0.06563,0.00031, 0.364630, ,0.1,106 x 178,0.05,0.08,248.0,7.72,8.22,5 x 11,9.0,-1.0,0.0,0.0,0.0,0.0, , ,8.2,0.034,239.1,0.0365468717007031,
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.02314,0.01194,0.00654,-0.04001,-0.00011, 0.367540, ,0.06,11 x 79,0.03,0.05,249.0,8.89,9.27,11 x 11,9.95,-1.0,0.0,0.0,0.0,0.0, , ,9.2,0.039,239.1,0.0405710220004286,
